<<<<<<< HEAD
27 1 14
19 1 10
19 1 32
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
2 2 4
12 2 16
7 2 2
2 2 15
3 2 3
16 2 12
2 2 12
12 2 13
15 2 17
17 2 22
18 2 18
17 2 20
23 2 19
20 2 28
18 2 24
24 2 24
24 2 18
17 2 19
10 2 10
10 2 32
32 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
17 1 14
18 1 14
22 1 14
23 1 15
23 1 17
23 1 22
2 1 12
19 1 18
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
19 1 24
32 1 17
32 1 19
27 1 14
19 1 10
19 1 32
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
2 2 4
12 2 16
7 2 2
2 2 15
3 2 3
16 2 12
2 2 12
12 2 13
15 2 17
17 2 22
17 2 20
23 2 19
12 2 12
13 2 12
18 2 24
24 2 24
24 2 18
17 2 19
10 2 10
10 2 32
32 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
7 1 6
47 1 2
2 1 2
2 1 12
16 1 2
16 1 4
14 1 16
14 1 2
14 1 12
17 1 14
3 1 14
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
46 1 2
19 1 31
19 1 46
22 1 14
23 1 15
23 1 17
23 1 22
19 1 38
28 1 19
21 1 28
19 1 21
24 1 23
24 1 19
19 1 10
19 1 47
19 1 24
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 15
6 2 2
2 2 12
12 2 2
2 2 4
12 2 13
12 2 16
17 2 20
3 2 3
16 2 12
31 2 46
15 2 17
17 2 22
20 2 28
23 2 19
18 2 21
10 2 10
10 2 31
31 2 47
47 2 10
10 2 21
21 2 10
21 2 21
21 2 18
18 2 18
18 2 24
24 2 24
24 2 18
18 2 31
46 2 31
47 2 38
6 2 6
6 2 7
2 2 8
8 2 19
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
26 1 9
8 1 26
10 1 9
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 15
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
2 1 12
19 1 10
19 1 24
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 38
32 1 17
32 1 19
19 1 32
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
26 2 26
2 2 11
12 2 2
2 2 4
12 2 16
2 2 15
2 2 12
12 2 13
15 2 17
17 2 22
16 2 12
18 2 18
17 2 20
23 2 19
3 2 3
10 2 10
10 2 24
24 2 24
24 2 18
6 2 6
6 2 7
2 2 8
8 2 19
17 2 19
10 2 32
25 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 15
17 1 14
2 1 12
18 1 14
22 1 14
23 1 15
23 1 17
23 1 22
15 1 12
19 1 18
19 1 35
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
19 1 24
32 1 17
32 1 19
27 1 14
19 1 10
19 1 32
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 4
12 2 16
2 2 15
3 2 3
16 2 12
2 2 12
12 2 13
15 2 17
17 2 22
14 2 12
12 2 14
18 2 35
17 2 20
23 2 19
24 2 18
18 2 24
24 2 21
17 2 19
10 2 10
10 2 32
32 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
7 1 6
14 1 13
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
17 1 14
2 1 12
18 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
32 1 17
32 1 19
19 1 24
19 1 32
19 1 10
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
6 2 2
7 2 2
2 2 15
2 2 11
12 2 2
2 2 4
12 2 16
3 2 3
16 2 12
12 2 12
2 2 12
12 2 13
15 2 17
17 2 22
17 2 20
23 2 19
13 2 12
18 2 18
17 2 19
18 2 24
24 2 24
24 2 18
18 2 32
10 2 10
10 2 32
6 2 6
6 2 7
2 2 8
8 2 19
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
14 1 13
15 1 14
9 1 15
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
7 1 6
2 1 12
17 1 14
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
22 1 14
23 1 15
23 1 17
23 1 22
19 1 21
24 1 23
24 1 19
19 1 38
19 1 31
19 1 24
19 1 10
32 1 17
32 1 19
19 1 32
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 15
2 2 11
12 2 2
2 2 4
12 2 16
6 2 2
2 2 12
12 2 13
17 2 20
15 2 17
17 2 22
16 2 12
23 2 19
3 2 3
18 2 31
31 2 24
24 2 24
24 2 18
18 2 18
18 2 24
18 2 10
10 2 21
21 2 18
17 2 19
10 2 10
31 2 32
6 2 6
6 2 7
2 2 8
8 2 19
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
17 1 14
18 1 14
2 1 12
19 1 18
20 1 19
21 1 17
21 1 20
19 1 35
22 1 14
23 1 15
23 1 17
23 1 22
24 1 23
24 1 19
19 1 21
19 1 10
19 1 24
28 1 19
21 1 28
32 1 17
32 1 19
19 1 32
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
2 2 4
12 2 16
7 2 2
2 2 15
2 2 12
12 2 13
17 2 20
15 2 17
17 2 22
3 2 3
23 2 19
16 2 12
10 2 21
21 2 10
21 2 18
18 2 24
24 2 18
18 2 18
24 2 24
20 2 28
18 2 21
21 2 21
17 2 19
10 2 10
10 2 32
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
17 1 14
2 1 12
15 1 12
22 1 14
23 1 15
23 1 17
23 1 22
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
19 1 24
32 1 17
32 1 19
19 1 10
19 1 32
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
2 2 4
12 2 16
7 2 2
2 2 15
3 2 3
16 2 12
2 2 12
12 2 13
14 2 12
12 2 14
15 2 17
17 2 22
18 2 18
17 2 20
23 2 19
24 2 24
24 2 18
17 2 19
10 2 10
10 2 32
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
3 1 14
16 1 2
16 1 4
14 1 16
17 1 14
18 1 14
19 1 18
32 1 17
32 1 19
22 1 14
23 1 15
23 1 17
23 1 22
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
2 1 12
19 1 24
19 1 10
19 1 32
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 31
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
11 2 11
12 2 2
7 2 2
2 2 15
3 2 3
2 2 4
16 2 12
2 2 12
17 2 19
12 2 13
15 2 17
17 2 22
18 2 18
17 2 20
23 2 19
18 2 24
24 2 24
24 2 18
10 2 10
10 2 32
32 2 10
10 2 24
6 2 6
6 2 7
2 2 8
8 2 19
31 2 31
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
3 1 14
16 1 2
16 1 4
14 1 16
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
24 1 23
24 1 19
18 1 14
2 1 12
19 1 35
20 1 19
21 1 17
21 1 20
19 1 21
19 1 24
19 1 18
19 1 10
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
11 2 11
12 2 2
7 2 2
2 2 15
2 2 12
12 2 13
3 2 3
2 2 4
16 2 12
15 2 17
17 2 22
23 2 19
12 2 16
17 2 20
24 2 21
13 2 12
18 2 24
24 2 24
10 2 10
10 2 24
24 2 18
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
3 1 14
16 1 2
16 1 4
14 1 16
17 1 14
18 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
2 1 12
19 1 24
32 1 17
32 1 19
19 1 10
19 1 32
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
11 2 11
12 2 2
2 2 15
2 2 4
16 2 12
12 2 13
2 2 12
15 2 17
17 2 22
18 2 18
17 2 20
23 2 19
12 2 16
3 2 3
18 2 24
24 2 18
24 2 24
17 2 19
10 2 10
10 2 32
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
17 1 14
18 1 14
22 1 14
23 1 15
23 1 17
23 1 22
2 1 12
19 1 35
20 1 19
21 1 17
21 1 20
19 1 18
19 1 21
24 1 23
24 1 19
19 1 24
32 1 17
32 1 19
19 1 10
19 1 32
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
2 2 4
12 2 16
7 2 2
2 2 15
3 2 3
16 2 12
2 2 12
12 2 13
15 2 17
17 2 22
17 2 20
18 2 18
21 2 21
23 2 19
21 2 18
18 2 24
24 2 24
24 2 18
17 2 19
10 2 10
10 2 32
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
2 1 12
18 1 14
19 1 18
24 1 23
24 1 19
20 1 19
21 1 17
21 1 20
20 1 14
28 1 14
34 1 17
34 1 20
34 1 28
14 1 34
19 1 24
19 1 35
19 1 21
19 1 10
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
2 2 4
12 2 16
7 2 2
2 2 15
2 2 12
12 2 13
15 2 17
17 2 22
3 2 3
23 2 19
17 2 20
16 2 12
20 2 28
12 2 34
24 2 18
18 2 18
18 2 35
24 2 24
18 2 10
10 2 21
21 2 10
21 2 18
18 2 24
10 2 10
10 2 24
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
19 1 14
14 1 19
15 1 14
9 1 15
3 1 14
14 1 2
16 1 2
16 1 4
14 1 16
14 1 12
17 1 14
18 1 14
22 1 14
23 1 15
23 1 17
23 1 22
11 1 14
19 1 18
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
2 1 12
19 1 24
32 1 17
32 1 19
27 1 14
19 1 10
19 1 32
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
14 2 14
2 2 15
3 2 3
2 2 4
16 2 12
12 2 13
2 2 12
15 2 17
17 2 22
12 2 2
18 2 18
17 2 20
23 2 19
12 2 16
18 2 24
24 2 24
24 2 18
17 2 19
10 2 10
10 2 32
32 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
17 1 14
18 1 14
2 1 12
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
19 1 24
32 1 17
32 1 19
19 1 10
19 1 32
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
2 2 4
12 2 16
7 2 2
2 2 15
3 2 3
16 2 12
2 2 12
12 2 13
15 2 17
17 2 22
18 2 18
17 2 20
23 2 19
18 2 24
24 2 24
24 2 18
17 2 19
10 2 10
10 2 32
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
17 1 14
2 1 12
18 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
15 1 12
22 1 12
19 1 24
32 1 17
32 1 19
19 1 10
19 1 32
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
2 2 4
12 2 16
7 2 2
2 2 15
3 2 3
16 2 12
2 2 12
12 2 13
15 2 17
17 2 22
17 2 20
23 2 19
14 2 12
12 2 14
18 2 18
18 2 24
24 2 24
24 2 18
17 2 19
10 2 10
10 2 32
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
17 1 14
2 1 12
18 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
15 1 12
22 1 12
19 1 24
32 1 17
32 1 19
19 1 10
19 1 32
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
2 2 4
12 2 16
7 2 2
2 2 15
3 2 3
16 2 12
2 2 12
12 2 13
15 2 17
17 2 22
17 2 20
23 2 19
14 2 12
12 2 14
18 2 18
18 2 24
24 2 24
24 2 18
17 2 19
10 2 10
10 2 32
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
14 1 13
15 1 14
9 1 15
11 1 14
2 1 2
2 1 11
14 1 12
14 1 2
3 1 14
16 1 2
16 1 4
14 1 16
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
2 1 12
18 1 14
19 1 18
19 1 35
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
19 1 24
19 1 10
28 1 19
21 1 28
40 1 19
40 1 17
19 1 40
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 15
2 2 11
12 2 2
2 2 4
12 2 16
2 2 12
12 2 13
15 2 17
17 2 22
3 2 3
16 2 12
18 2 35
17 2 20
18 2 21
23 2 19
10 2 21
20 2 28
12 2 12
18 2 18
21 2 10
21 2 18
18 2 24
24 2 24
24 2 18
19 2 17
10 2 10
10 2 40
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

=======
>>>>>>> 8194f5a58412850b059d846f82c9e1cbfe931118
